key.id,value.name,value.course_id,value.integration_id,value.created_at,value.updated_at,value.workflow_state,value.sis_batch_id,value.start_at,value.end_at,value.sis_source_id,value.default_section,value.accepting_enrollments,value.restrict_enrollments_to_section_dates,value.nonxlist_course_id,value.enrollment_term_id,meta.ts
17670,TUTORIA MATEMATICAS UNIDAD 1 - 008,9201,,2023-01-14T11:31:05.111Z,2023-01-14T11:31:05.111Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5303,ESTRATEGIAS DE COMUNICACION ESCRITA - 014,2711,,2020-12-27T21:03:37.447Z,2020-12-27T21:03:37.447Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4412,ARQUITECTURA DE COMPUTADORAS - 001,3014,,2020-12-27T21:02:52.837Z,2022-05-29T22:01:37.729Z,deleted,6486,2021-01-01T06:00:00.000Z,2021-06-09T05:00:00.000Z,202111-SDI-31704-001-T,,,true,,,2023-03-24T13:09:48.294Z
7536,MANUFACTURA DE COMPONENTES - 001,4289,,2021-07-22T22:03:09.835Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-IIO-15161-001-T,,,true,,,2023-03-24T13:09:48.294Z
10929,TEORIA DEL DERECHO I - 001,5304,,2022-01-08T11:31:50.017Z,2022-01-08T11:31:50.017Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12882,MACROECONOMIA AVANZADA - 001,7066,,2022-07-15T22:03:12.924Z,2022-07-15T22:03:12.924Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-ECO-12121-001-T,,,true,,,2023-11-27T00:40:42.846Z
10154,PROBLEMAS DE LA REALIDAD MEX. - 002,5585,,2022-01-08T11:31:29.620Z,2023-06-10T23:03:28.693Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-EGN-17162-002-T,,,true,,,2023-06-10T23:40:36.517Z
9813,"INST. DE DERECHO PUB. MEX.,I - 001",5316,,2022-01-08T11:31:23.651Z,2022-01-21T11:31:04.670Z,deleted,5100,2022-01-24T06:00:00.000Z,2022-06-21T05:00:00.000Z,202201-DER-10003-001-T,,,true,,,2023-03-24T13:09:48.294Z
17788,LIDERAZGO Y MANEJO DEL CAMBIO - 001,9259,,2023-03-10T23:01:08.283Z,2023-03-10T23:01:08.283Z,active,12461,2023-03-27T06:00:00.000Z,2023-07-05T05:00:00.000Z,202315-ADM-31448-001-T,,,true,,,2023-11-27T00:40:42.846Z
1082,MATEMATICAS DISCRETAS - 004,1358,,2020-07-30T19:03:42.121Z,2021-12-31T23:02:36.218Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-MAT-14281-004-T,,,true,,,2023-03-24T13:09:48.294Z
4250,SEMIN. DE COMUNICAC. ESCRITA - 018,2771,,2020-12-27T21:02:48.793Z,2022-05-31T22:06:57.594Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-LEN-12702-018-T,,,true,,,2023-03-24T13:09:48.294Z
7987,ESTRUCTURAS DE DATOS AVANZADAS - 001,3729,,2021-07-22T22:03:32.910Z,2021-07-22T22:03:32.910Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
14399,COMUNICACION ESCRITA PARA INGENIERIA EN NEGOCIOS - 001,7385,,2022-07-15T22:04:41.219Z,2022-07-15T22:04:41.219Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
12661,COMBINACION DE NEGOCIOS - 002,6740,,2022-07-15T22:03:05.966Z,2022-07-15T22:03:05.966Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-CON-10004-002-T,,,true,,,2023-11-27T00:40:42.846Z
3094,ADMINISTRACION ESTRAT.DE MARCA - 001,1725,,2020-09-16T11:01:26.669Z,2021-12-31T23:01:09.939Z,deleted,4878,2020-09-28T05:00:00.000Z,2021-01-11T06:00:00.000Z,202017-ADM-31233-001-T,,,true,,,2023-03-24T13:09:48.294Z
2365,SEMINARIO DE COMUNICACION ESCRITA - 008,1047,,2020-07-30T19:09:40.443Z,2020-07-30T19:09:40.443Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9386,ECONOMIA FINANCIERA  - 001,4959,,2021-09-24T10:30:53.934Z,2021-09-24T10:30:53.934Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13714,ADMINISTRACION CUANTITATIVA DE RIESGOS - 002,6655,,2022-07-15T22:04:05.891Z,2022-07-15T22:04:05.891Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
14281,PROBLEMAS DE LA REALIDAD MEXICANA CONTEMPORANEA - 001,7110,,2022-07-15T22:04:35.767Z,2022-07-15T22:04:35.767Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
10708,PRINCIPIOS DEL SEGURO - 002,5125,,2022-01-08T11:31:41.501Z,2022-01-08T11:31:41.501Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4598,RENTA FIJA - 001,1939,,2020-12-27T21:03:01.493Z,2020-12-27T21:03:01.493Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13057,ECONOMIA V - 002,7219,,2022-07-15T22:03:20.483Z,2022-07-15T22:03:20.483Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-ECO-22105-002-T,,,true,,,2023-11-27T00:40:42.846Z
16676,REPORTES CORPORATIVOS DE SUSTENTABILIDAD - 001,8254,,2022-12-15T23:05:31.171Z,2022-12-15T23:05:31.171Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
11437,PROBABILIDAD - 006,5757,,2022-01-08T11:32:11.171Z,2022-01-08T11:32:11.171Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4309,"CALCULO, III - 002",2853,,2020-12-27T21:02:49.715Z,2022-05-31T22:07:07.816Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-MAT-12102-002-T,,,true,,,2023-03-24T13:09:48.294Z
6262,PROPEDEUTICO MATEM.- UNIDAD I - 002,3453,,2021-05-22T21:01:44.446Z,2022-07-31T22:16:08.995Z,deleted,7174,2021-06-01T05:00:00.000Z,2021-08-07T05:00:00.000Z,202102-MAT-14051-002-T,,,true,,,2023-03-24T13:09:48.294Z
5984,GARANTIAS LOCALES - 001,3231,,2021-01-26T21:00:56.394Z,2021-08-31T22:06:42.685Z,deleted,3578,2020-03-13T06:00:00.000Z,2020-04-28T06:00:00.000Z,201967-DER-35202-001-T,,,true,,,2023-03-24T13:09:48.294Z
15785,DERECHO INTERNACIONAL I - 001,8473,,2022-12-15T23:05:11.063Z,2022-12-15T23:05:11.063Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-DER-18600-001-T,,,true,,,2023-11-27T00:40:42.846Z
6875,HERRAMIENTAS COMPU. Y ALGORIT. - 003,3808,,2021-07-22T22:02:51.577Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-COM-16301-003-T,,,true,,,2023-03-24T13:09:48.294Z
12166,MODELADO COMPUT. PARA NEGOCIOS - 001,6467,,2022-05-27T22:07:13.128Z,2023-07-29T23:02:08.256Z,deleted,11068,2022-06-13T05:00:00.000Z,2022-08-09T05:00:00.000Z,202202-COM-16303-001-T,,,true,,,2023-07-30T00:20:36.470Z
11275,TEORIA Y POLITICA MONETARIA - 001,5621,,2022-01-08T11:32:05.075Z,2022-01-08T11:32:05.075Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
1474,MODELOS FINANCIEROS II,381,,2020-07-30T19:05:12.632Z,2020-09-02T20:05:22.743Z,active,,,,,true,,false,,,2023-03-24T13:09:48.294Z
12328,ECONOMIA GERENCIAL - 001,6489,,2022-06-06T22:09:24.132Z,2022-06-06T22:09:24.132Z,active,12464,2022-06-17T05:00:00.000Z,2022-09-27T05:00:00.000Z,202261-ECO-44503-001-T,,,true,,,2023-11-27T00:40:42.846Z
11770,CONSULTORIA - 001,6174,,2022-01-18T14:31:41.226Z,2022-01-18T14:31:41.226Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8990,ELEMENTOS DE FISICA - 001,4679,,2021-07-22T22:04:20.583Z,2021-07-22T22:04:20.583Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
907,COMUNIC. ESCRITA PARA C. POL. - 001,1131,,2020-07-30T19:03:36.870Z,2021-12-31T23:02:36.462Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-LEN-14051-001-T,,,true,,,2023-03-24T13:09:48.294Z
12210,DESARROLLO DE HABILIDADES GERENCIALES - 001,6373,,2022-05-27T22:07:30.328Z,2022-05-27T22:07:30.328Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15334,TRANSFORMACION DIGITAL DE LAS ORGANIZACIONES - 001,7994,,2022-12-15T23:03:30.645Z,2022-12-15T23:03:30.645Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
1023,MATEMATICAS FINANCIERAS I - 001,889,,2020-07-30T19:03:41.068Z,2021-12-31T23:02:36.795Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-MAT-22600-001-T,,,true,,,2023-03-24T13:09:48.294Z
17729,SEMINARIO DE INVESTIGACION ECONOMICA II - 005,9227,,2023-01-25T11:30:56.929Z,2023-01-25T11:30:56.929Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
11888,REDACCION AVANZADA - 001,6259,,2022-01-25T11:31:00.010Z,2023-06-10T23:03:15.285Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-CLE-10103-001-T,,,true,,,2023-06-10T23:40:36.517Z
7153,"ECONOMIA, IV - 003",4056,,2021-07-22T22:02:56.716Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-ECO-11104-003-T,,,true,,,2023-03-24T13:09:48.294Z
4642,SISTEMAS OPERATIVOS - 001,1999,,2020-12-27T21:03:04.042Z,2020-12-27T21:03:04.042Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15947,"PROB. DE LA CIV. CONTEMP., II - 005",8630,,2022-12-15T23:05:13.720Z,2022-12-15T23:05:13.720Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-EGN-17142-005-T,,,true,,,2023-11-27T00:40:42.846Z
9999,DERECHO INTERNACIONAL PRIVADO - 001,5454,,2022-01-08T11:31:26.687Z,2023-06-10T23:03:19.466Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-DER-18802-001-T,,,true,,,2023-06-10T23:40:36.517Z
5489,CALCULO DIFERENCIAL E INTEGRAL II - 002,2852,,2020-12-27T21:03:49.219Z,2020-12-27T21:03:49.219Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
1636,METODOLOGIA POLITICA AVANZADA - 001,378,,2020-07-30T19:07:08.309Z,2020-07-30T19:07:08.309Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
17567,002 Bárbara Carrillo,9163,,2023-01-09T04:10:20.424Z,2023-01-09T04:10:20.424Z,active,,,,,,,,,,2023-03-24T13:09:48.294Z
3300,ESTRATEGIA DE NEGOCIOS I - 003,1844,,2020-12-27T21:02:28.497Z,2022-05-31T22:06:19.276Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ADM-12107-003-T,,,true,,,2023-03-24T13:09:48.294Z
9881,JUECES Y POL. EN PERSPEC. COMP - 001,5483,,2022-01-08T11:31:24.418Z,2023-06-10T23:03:16.061Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-CSO-14016-001-T,false,,true,5361,,2023-06-10T23:40:36.517Z
7315,ECONOMETRIA I - 003,4214,,2021-07-22T22:03:05.364Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-EST-11103-003-T,,,true,,,2023-03-24T13:09:48.294Z
583,ESTRUCTURAS DE DATOS AVANZADAS - 002,630,,2020-07-30T19:03:06.906Z,2021-12-31T23:02:16.544Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-COM-11103-002-T,,,true,,,2023-03-24T13:09:48.294Z
16720,ESTRATEGIA Y CONTROL DE RIESGOS FINANCIEROS - 001,8298,,2022-12-15T23:05:32.226Z,2022-12-15T23:05:32.226Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5371,CALCULO II - 001,2840,,2020-12-27T21:03:41.215Z,2020-12-27T21:03:41.215Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
7928,ESTRATEGIA DE NEGOCIOS I - 006,3636,,2021-07-22T22:03:31.750Z,2021-07-22T22:03:31.750Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8657,CIENCIAS DE LOS MATERIALES - 003,4279,,2021-07-22T22:04:06.253Z,2021-07-22T22:04:06.253Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
132,ESTRATEGIA DE NEGOCIOS I - 003,177,,2020-07-30T19:03:00.181Z,2021-12-31T23:02:15.422Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-ADM-12107-003-T,false,,true,174,,2023-03-24T13:09:48.294Z
2527,ALGEBRA SUPERIOR I - 002,1360,,2020-07-30T19:10:32.927Z,2020-07-30T19:10:32.927Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
10384,COM. ESCRITA PARA MAT. APL. - 003,5936,,2022-01-08T11:31:33.272Z,2023-06-10T23:03:30.418Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-LEN-10135-003-T,false,,true,5856,,2023-06-10T23:40:36.517Z
12779,DERECHO EMPRESARIAL III - 001,6901,,2022-07-15T22:03:09.148Z,2022-07-15T22:03:09.148Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-DER-10021-001-T,,,true,,,2023-11-27T00:40:42.846Z
10997,TALLER DE DISERTACION JURIDICA EN DERECHO CONSTITUCIONAL II - 001,5389,,2022-01-08T11:31:53.642Z,2022-01-08T11:31:53.642Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
14605,SEMINARIO DE COMUNICACION ESCRITA - 005,7515,,2022-07-15T22:04:52.799Z,2022-07-15T22:04:52.799Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
3256,DIRECCION DE OPERACIONES Y TEC - 001,1822,,2020-12-27T21:00:59.082Z,2022-03-28T23:02:45.863Z,deleted,5820,2021-01-01T06:00:00.000Z,2021-04-07T06:00:00.000Z,202114-IIO-34928-001-T,,,true,,,2023-03-24T13:09:48.294Z
8495,HISTORIA SOCIO-POLITICA DE MEXICO - 011,4434,,2021-07-22T22:03:59.134Z,2021-07-22T22:03:59.134Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4147,ESTRATEGIAS DE COMUNIC. ESCRIT - 002,2674,,2020-12-27T21:02:45.960Z,2021-01-08T21:03:57.397Z,deleted,1127,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-LEN-10131-002-T,,,true,,,2023-03-24T13:09:48.294Z
16063,INFERENCIA ESTADISTICA - 006,8712,,2022-12-15T23:05:16.046Z,2022-12-15T23:05:16.046Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-EST-11102-006-T,,,true,,,2023-11-27T00:40:42.846Z
13101,IDEAS E INST. POL. Y SOC. II - 001,7334,,2022-07-15T22:03:21.768Z,2022-07-15T22:03:21.768Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-EGN-17122-001-T,,,true,,,2023-11-27T00:40:42.846Z
13552,ROBOTICA - 001,7654,,2022-07-15T22:03:46.971Z,2022-07-15T22:03:46.971Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-SDI-11911-001-T,,,true,,,2023-11-27T00:40:42.846Z
3418,DISEÑO Y CAMBIO ORGANIZACIONAL - 001,1979,,2020-12-27T21:02:30.096Z,2022-05-31T22:06:19.065Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ADM-12013-001-T,,,true,,,2023-03-24T13:09:48.294Z
745,"ECONOMIA, II - 008",605,,2020-07-30T19:03:09.110Z,2021-12-31T23:02:25.896Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-ECO-12102-008-T,,,true,,,2023-03-24T13:09:48.294Z
12823,"POLITICA COMPARADA,I - 002",6818,,2022-07-15T22:03:09.834Z,2022-07-15T22:03:09.834Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-CSO-14021-002-T,,,true,,,2023-11-27T00:40:42.846Z
5533,GEOMETRIA ANALITICA (GEOMETRIA ANALITICA I) - 001,2884,,2020-12-27T21:03:51.193Z,2020-12-27T21:03:51.193Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
8701,ESTRATEGIAS DE COMUNICACION ESCRITA - 022,4574,,2021-07-22T22:04:07.833Z,2021-07-22T22:04:07.833Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9548,PRONOSTICOS DE NEGOCIOS - 001,5043,,2022-01-08T11:31:19.313Z,2023-06-10T23:03:15.221Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-ADM-11101-001-T,,,true,,,2023-06-10T23:40:36.517Z
6424,INDIA CONTEMPORANEA. UNA LECTURA CRITICA - 001,3365,,2021-05-22T21:01:56.539Z,2021-05-22T21:01:56.539Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
11932,ECONOMETRIA Y ANALISIS DE DATOS - 001,6279,,2022-02-02T11:30:56.413Z,2022-02-02T11:30:56.413Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
10546,MATEMATICA COMPUTACIONAL - 001,6079,,2022-01-08T11:31:35.945Z,2023-06-10T23:03:32.570Z,deleted,10539,2022-01-01T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-MAT-14390-001-T,,,true,,,2023-06-10T23:40:36.517Z
3869,ECO. DE LAS TELECOMUNICACIONES - 001,2388,,2020-12-27T21:02:40.983Z,2021-01-08T21:03:56.506Z,deleted,1127,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ECO-18211-001-T,,,true,,,2023-03-24T13:09:48.294Z
8044,MODELOS FINANCIEROS II - 002,3744,,2021-07-22T22:03:33.971Z,2021-07-22T22:03:33.971Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
3751,HISTORIA DEL ANALISIS ECO. - 003,2307,,2020-12-27T21:02:38.185Z,2022-05-31T22:06:45.707Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ECO-10301-003-T,,,true,,,2023-03-24T13:09:48.294Z
17116,CALCULO DE PROBABILIDADES II - 003,8768,,2022-12-15T23:05:43.979Z,2023-01-03T22:48:40.995Z,active,,,,,false,,,8658,,2023-03-24T13:09:48.294Z
13219,MANUFACTURA DE COMPONENTES - 003,7287,,2022-07-15T22:03:27.049Z,2022-07-15T22:03:27.049Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-IIO-15161-003-T,,,true,,,2023-11-27T00:40:42.846Z
4804,DERECHO EMPRESARIAL I - 002,2173,,2020-12-27T21:03:11.630Z,2020-12-27T21:03:11.630Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13390,SIST. DINAMICOS - 001,7404,,2022-07-15T22:03:36.309Z,2022-07-15T22:03:36.309Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-MAT-12210-001-T,,,true,,,2023-11-27T00:40:42.846Z
14443,COMUNICACION ESCRITA PARA ADMINISTRACION - 001,7605,,2022-07-15T22:04:44.215Z,2022-07-15T22:04:44.215Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16225,"ALGEBRA SUPERIOR, I - 002",8934,,2022-12-15T23:05:18.799Z,2023-01-03T19:11:31.277Z,active,12463,2023-01-01T06:00:00.000Z,2023-06-11T05:00:00.000Z,202301-MAT-14300-002-T,false,,true,8955,,2023-11-27T00:40:42.846Z
14894,IDEAS E INSTITUCIONES POLITICAS Y SOCIALES I - 008,7277,,2022-08-06T10:37:00.598Z,2022-08-06T10:37:00.598Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
15172,INTEGRIDAD ACADÉMICA (MOD. 3),7933,,2022-09-20T20:03:00.057Z,2022-09-20T20:03:00.057Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
3913,ORGANIZACION INDUSTRIAL - 001,2407,,2020-12-27T21:02:41.556Z,2022-05-31T22:06:48.822Z,deleted,6510,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-ECO-14301-001-T,,,true,,,2023-03-24T13:09:48.294Z
8206,IMPUESTOS CORPORATIVOS II - 003,3936,,2021-07-22T22:03:40.553Z,2021-07-22T22:03:40.553Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
17611,PROBABILIDAD - 006,9134,,2023-01-10T11:32:04.925Z,2023-01-10T11:32:04.925Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
16838,SEMINARIO DE INVESTIGACION ECONOMICA - 003,8383,,2022-12-15T23:05:35.953Z,2022-12-15T23:05:35.953Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
9430,Laboratorios SDI,4982,,2021-10-06T17:00:14.834Z,2021-10-06T17:00:14.834Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
7766,"ALGEB. LINEAL, I (GEO ANA. II) - 006",4690,,2021-07-22T22:03:14.571Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-MAT-14201-006-T,,,true,,,2023-03-24T13:09:48.294Z
88,"CONTABILIDAD INTERMEDIA, II - 001",112,,2020-07-30T19:02:58.827Z,2021-12-31T23:02:21.667Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-CON-10003-001-T,,,true,,,2023-03-24T13:09:48.294Z
7810,REDES DE COMPUTADORAS - 003,4739,,2021-07-22T22:03:16.668Z,2023-01-03T17:06:37.389Z,active,8810,2021-08-01T05:00:00.000Z,2022-01-11T06:00:00.000Z,202103-SDI-13760-003-T,false,,true,4741,,2023-03-24T13:09:48.294Z
8819,PROPEDEUTICO DE MATEMATICAS. UNIDAD I - 014,4523,,2021-07-22T22:04:13.063Z,2021-07-22T22:04:13.063Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
2860,PROPEDEUTICO DE MATEMATICAS. UNIDAD II - 015,1300,,2020-08-04T11:02:02.532Z,2020-08-04T11:02:02.532Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
5038,IDEAS E INSTITUCIONES POLITICAS Y SOCIALES I - 010,2405,,2020-12-27T21:03:23.617Z,2020-12-27T21:03:23.617Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
4480,COMPUTO DISTRIBUIDO - 001,3000,,2020-12-27T21:02:54.848Z,2022-05-29T22:01:36.088Z,deleted,6486,2021-01-01T06:00:00.000Z,2021-06-09T05:00:00.000Z,202111-COM-34705-001-T,,,true,,,2023-03-24T13:09:48.294Z
863,ESTRATEGIAS DE COMUNIC ESCRITA - 036,1077,,2020-07-30T19:03:35.083Z,2021-12-31T23:02:31.890Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-LEN-12701-036-T,false,,true,998,,2023-03-24T13:09:48.294Z
10213,HISTORIA SOC.-POL. DE MEXICO - 007,5673,,2022-01-08T11:31:30.539Z,2023-06-10T23:03:28.350Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-EGN-17161-007-T,,,true,,,2023-06-10T23:40:36.517Z
14561,ESTRATEGIAS DE COMUNICACION ESCRITA - 024,7438,,2022-07-15T22:04:51.441Z,2022-07-15T22:04:51.441Z,active,,,,,true,,,,,2023-03-24T13:09:48.294Z
13337,SEMIN. DE COMUNICAC. ESCRITA - 026,7569,,2022-07-15T22:03:31.330Z,2022-07-15T22:03:31.330Z,active,12463,2022-08-01T05:00:00.000Z,2023-01-11T06:00:00.000Z,202203-LEN-12702-026-T,,,true,,,2023-11-27T00:40:42.846Z
4265,PROPEDEUTICO MATEM.- UNIDAD I - 004,2836,,2020-12-27T21:02:49.001Z,2021-01-08T21:04:00.191Z,deleted,1127,2021-01-01T06:00:00.000Z,2021-06-11T05:00:00.000Z,202101-MAT-14051-004-T,,,true,,,2023-03-24T13:09:48.294Z
250,"TEORIA POLITICA CLASICA, I - 001",277,,2020-07-30T19:03:02.428Z,2021-12-31T23:02:22.285Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202003-CSO-11011-001-T,,,true,,,2023-03-24T13:09:48.294Z
1141,INVESTIGACION II - 001,1109,,2020-07-30T19:03:43.862Z,2021-12-31T23:02:40.015Z,deleted,4880,2020-08-01T05:00:00.000Z,2021-01-11T06:00:00.000Z,202013-COM-35704-001-T,,,true,,,2023-03-24T13:09:48.294Z
9666,"ESTRUC.,PROC. Y COMPORT.ORG I - 001",5159,,2022-01-08T11:31:20.542Z,2023-06-10T23:03:15.926Z,deleted,10539,2022-01-24T06:00:00.000Z,2022-06-22T05:00:00.000Z,202201-ADM-14405-001-T,false,,true,5173,,2023-06-10T23:40:36.517Z
